,Dokumen1,Dokumen2,Dokumen3,Dokumen4,Dokumen5
kenal,0.0,0.0,0.0,0.03424883127635608,0.0
kenan,0.020135609207880545,0.0,0.0,0.00921058047519551,0.0
kenang,0.0,0.0536264017166227,0.10377140190952569,0.0,0.014478623385176305
kenisah,0.0,0.0,0.0,0.005708138546059346,0.0
kenyang,0.0,0.0,0.0,0.0,0.08647675928441487
kepala,0.1497454116522888,0.0,0.0,0.0,0.0
keranjang,0.0,0.0,0.0,0.005708138546059346,0.0
kerap,0.0,0.0,0.038737343603070074,0.0,0.0
keras,0.0249575686087148,0.0,0.0,0.0,0.0
kerja,0.0,0.02681320085831135,0.025942850477381423,0.007645613820192807,0.0
ketat,0.0,0.0,0.0,0.005708138546059346,0.0
ketigab,0.0,0.0,0.0,0.005708138546059346,0.0
khk,0.0,0.0,0.0,0.0,0.04323837964220743
khusus,0.0,0.013406600429155676,0.0,0.0038228069100964034,0.02895724677035261
kidung,0.0,0.0,0.0,0.005708138546059346,0.0
kilometer,0.0,0.0,0.0,0.005708138546059346,0.0
kiril,0.0,0.0,0.0,0.005708138546059346,0.0
kirim,0.0,0.0,0.0,0.005708138546059346,0.0
kisah,0.0,0.0,0.0312530449088076,0.013815870712793265,0.0
kitab,0.01671437456655035,0.0,0.0,0.007645613820192807,0.02895724677035261
kj,0.0,0.0,0.0,0.011416277092118692,0.0
klasik,0.0,0.0,0.0,0.005708138546059346,0.0
kodifikasi,0.0,0.0,0.0,0.0,0.021619189821103717
kognasi,0.0,0.0,0.0,0.005708138546059346,0.0
kokok,0.0499151372174296,0.0,0.0,0.0,0.0
kompleks,0.0,0.0,0.0,0.011416277092118692,0.0
komuni,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
komunitas,0.0,0.0,0.0,0.005708138546059346,0.0
konduktor,0.0,0.0,0.0,0.005708138546059346,0.0
konferensi,0.0,0.0,0.0,0.0,0.1080959491055186
konfirmasi,0.0,0.0,0.0,0.005708138546059346,0.0
kongres,0.0,0.0,0.0,0.011416277092118692,0.0
konsantinopel,0.0,0.0,0.0,0.005708138546059346,0.0
konsili,0.0,0.0,0.0,0.03424883127635608,0.0
konstantinopel,0.0,0.0,0.0,0.005708138546059346,0.0
konstitusi,0.0,0.0,0.0,0.0,0.04323837964220743
konsumsi,0.0,0.0,0.0,0.0,0.08647675928441487
konteks,0.0,0.02001846666101936,0.0,0.0,0.0
kontemporer,0.0,0.0,0.0,0.0,0.021619189821103717
kontroversi,0.0,0.0,0.0,0.005708138546059346,0.0
konvensi,0.0,0.0,0.0,0.005708138546059346,0.0
konversi,0.0,0.0,0.0,0.005708138546059346,0.0
koor,0.0,0.0,0.0,0.011416277092118692,0.0
koptik,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
kor,0.0,0.02001846666101936,0.0,0.0,0.0
korban,0.0,0.0,0.0,0.028540692730296732,0.0
korintus,0.0,0.0,0.0,0.011416277092118692,0.0
kostum,0.0,0.0,0.0,0.005708138546059346,0.0
kota,0.01671437456655035,0.0,0.12971425238690712,0.045873682921156844,0.0
kotbah,0.0,0.0,0.0,0.011416277092118692,0.0
kotor,0.0,0.02001846666101936,0.0,0.0,0.0
krisostomos,0.0,0.0,0.0,0.005708138546059346,0.0
kristen,0.0,0.02681320085831135,0.051885700954762845,0.11850701421298851,0.0
kristiani,0.0,0.0,0.0,0.013815870712793265,0.03488445244435613
kristus,0.023784830331432194,0.03815562649492372,0.0369171035662379,0.01087983440653925,0.010301659786250654
kroasia,0.0,0.0,0.0,0.005708138546059346,0.0
kuat,0.0,0.0,0.0,0.01712441563817804,0.0
kubur,0.020135609207880545,0.0,0.0,0.01842116095039102,0.0
kucil,0.0,0.0,0.0,0.011416277092118692,0.0
kudus,0.0334287491331007,0.02681320085831135,0.0,0.022936841460578422,0.0
kue,0.0,0.0,0.0,0.005708138546059346,0.0
kumpul,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
kuning,0.0,0.0,0.038737343603070074,0.0,0.0
kunjung,0.0,0.0,0.0,0.005708138546059346,0.0
kuno,0.0,0.0,0.0,0.01712441563817804,0.0
kwi,0.0,0.0,0.0,0.0,0.04323837964220743
la,0.0,0.0,0.0,0.005708138546059346,0.0
laga,0.0,0.0,0.0,0.005708138546059346,0.0
lagu,0.0,0.04845231856678383,0.0,0.00921058047519551,0.0
lahir,0.0,0.0,0.0,0.005708138546059346,0.0
laksana,0.0,0.0,0.0,0.0,0.17295351856882973
laku,0.011892415165716097,0.13354469273223302,0.01845855178311895,0.013599793008174063,0.08241327829000523
lamanyaj,0.0,0.0,0.0,0.005708138546059346,0.0
lambang,0.0,0.0,0.0,0.03424883127635608,0.0
lampau,0.0,0.0,0.0,0.005708138546059346,0.0
lampir,0.0,0.0,0.0,0.005708138546059346,0.0
landas,0.0,0.0,0.0,0.005708138546059346,0.0
langgar,0.0,0.0,0.0,0.0,0.021619189821103717
langit,0.0249575686087148,0.0,0.0,0.0,0.0
langsung,0.0,0.04021980128746703,0.0,0.030582455280771227,0.02895724677035261
larang,0.0,0.0,0.0,0.011416277092118692,0.0
larantuka,0.0,0.0,0.0,0.005708138546059346,0.0
latin,0.0,0.0,0.0,0.05986877308877082,0.017442226222178066
layak,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
layan,0.0,0.1453569557003515,0.0,0.004605290237597755,0.0
lazarus,0.0,0.0,0.0,0.005708138546059346,0.0
le,0.0,0.0,0.0,0.005708138546059346,0.0
lemas,0.0249575686087148,0.0,0.0,0.0,0.0
lempar,0.0,0.0,0.0,0.011416277092118692,0.0
lengkap,0.0,0.0,0.0,0.011416277092118692,0.0
leo,0.0,0.0,0.0,0.005708138546059346,0.0
lepas,0.0,0.0,0.0,0.005708138546059346,0.0
letak,0.0,0.0,0.038737343603070074,0.0,0.0
lfis,0.0,0.0,0.0,0.005708138546059346,0.0
libertas,0.0,0.0,0.0,0.005708138546059346,0.0
libur,0.0,0.0,0.0,0.011416277092118692,0.0
lihat,0.12081365524728327,0.0,0.0,0.023026451187988774,0.0
lilin,0.0,0.0,0.0,0.011416277092118692,0.0
lin,0.0,0.0,0.0,0.005708138546059346,0.0
ling,0.0,0.02001846666101936,0.0,0.0,0.0
lingkar,0.0,0.02001846666101936,0.0,0.0,0.0
liput,0.0,0.0,0.0,0.005708138546059346,0.0
liturgi,0.0,0.013406600429155676,0.10377140190952569,0.030582455280771227,0.0
liturgis,0.0,0.0,0.0,0.005708138546059346,0.0
lonceng,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
london,0.0,0.0,0.0,0.005708138546059346,0.0
lqiy,0.0,0.0,0.0,0.005708138546059346,0.0
luang,0.0,0.0,0.0,0.0,0.021619189821103717
luas,0.0,0.0,0.0,0.005708138546059346,0.0
ludah,0.0249575686087148,0.0,0.0,0.0,0.0
lukas,0.014060658812769493,0.011278054929481718,0.021823943680379022,0.0032158656882999796,0.0
lupa,0.0,0.0,0.0,0.005708138546059346,0.0
lutheran,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
lutut,0.020135609207880545,0.01615077285559461,0.0,0.0,0.0
ma,0.0,0.0,0.0,0.011416277092118692,0.0
machine,0.0,0.0,0.0,0.005708138546059346,0.0
madah,0.0,0.04003693332203872,0.0,0.0,0.0
mahakuasa,0.0249575686087148,0.0,0.0,0.0,0.0
mahakudus,0.0,0.06005539998305808,0.0,0.0,0.0
mahkamah,0.0998302744348592,0.0,0.0,0.0,0.0
mahkota,0.0249575686087148,0.0,0.0,0.0,0.0
mahler,0.0,0.0,0.0,0.011416277092118692,0.0
main,0.0,0.0,0.0,0.04566510836847477,0.0
makan,0.0,0.0,0.0,0.032237031663184285,0.2965178457770271
makna,0.0,0.011278054929481718,0.021823943680379022,0.012863462753199918,0.012179874436041552
maksud,0.0,0.01615077285559461,0.0312530449088076,0.0,0.0
malam,0.014060658812769493,0.04511221971792687,0.0,0.07074904514259955,0.012179874436041552
malammalam,0.0,0.0,0.0,0.005708138546059346,0.0
malta,0.0,0.0,0.0,0.005708138546059346,0.0
manusia,0.020135609207880545,0.03230154571118922,0.0,0.0,0.0
marcos,0.0,0.0,0.0,0.005708138546059346,0.0
maret,0.10067804603940272,0.0,0.0,0.10592167546474836,0.0
maria,0.0,0.0,0.0,0.022832554184237384,0.0
markus,0.01671437456655035,0.013406600429155676,0.025942850477381423,0.0,0.0
maronite,0.0,0.02001846666101936,0.0,0.0,0.0
martir,0.0,0.0,0.07747468720614015,0.0,0.0
masehi,0.0499151372174296,0.0,0.0,0.0,0.0
masuk,0.011892415165716097,0.01907781324746186,0.05537565534935684,0.027199586016348126,0.02060331957250131
matahari,0.0,0.0,0.0,0.03424883127635608,0.0
mataharivernal,0.0,0.0,0.0,0.005708138546059346,0.0
mater,0.0,0.0,0.0,0.022832554184237384,0.0
mati,0.12654592931492545,0.011278054929481718,0.1091197184018951,0.03537452257129978,0.0
matins,0.0,0.0,0.0,0.011416277092118692,0.0
matius,0.1337149965324028,0.013406600429155676,0.025942850477381423,0.0,0.0
maundy,0.0,0.2001846666101936,0.0,0.0,0.0
mayoritas,0.0,0.0,0.0,0.005708138546059346,0.0
mazmur,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
median,0.0,0.0,0.0,0.005708138546059346,0.0
meeus,0.0,0.0,0.0,0.005708138546059346,0.0
mei,0.04027121841576109,0.0,0.0,0.00921058047519551,0.0
melambang,0.0,0.0,0.0312530449088076,0.023026451187988774,0.0
melayu,0.0,0.0,0.0,0.005708138546059346,0.0
meletios,0.0,0.0,0.0,0.005708138546059346,0.0
melito,0.0,0.0,0.0,0.005708138546059346,0.0
menang,0.01671437456655035,0.0,0.10377140190952569,0.007645613820192807,0.0
menara,0.0,0.0,0.0,0.005708138546059346,0.0
mentega,0.0,0.0,0.0,0.011416277092118692,0.0
menu,0.0,0.0,0.0,0.011416277092118692,0.0
merah,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
meridian,0.0,0.0,0.0,0.011416277092118692,0.0
merubuhkan,0.0499151372174296,0.0,0.0,0.0,0.0
mesias,0.04027121841576109,0.0,0.0,0.004605290237597755,0.0
mesir,0.0,0.0,0.0,0.01712441563817804,0.0
methodist,0.0,0.02001846666101936,0.0,0.0,0.0
metode,0.020135609207880545,0.0,0.0,0.04605290237597755,0.0
metodis,0.0,0.02001846666101936,0.0,0.0,0.0
mexico,0.0,0.0,0.0,0.005708138546059346,0.0
milik,0.0,0.013406600429155676,0.025942850477381423,0.03822806910096404,0.0
minggu,0.0334287491331007,0.0,0.33725705620595847,0.23319122151588062,0.0
minor,0.0,0.0,0.0,0.005708138546059346,0.0
minum,0.0,0.0,0.0,0.0,0.021619189821103717
minyak,0.0,0.02001846666101936,0.0,0.0,0.0
misa,0.0,0.06460309142237844,0.0,0.02763174142558653,0.0
misi,0.0,0.0,0.0,0.005708138546059346,0.0
misteri,0.0,0.02001846666101936,0.0,0.0,0.0
modern,0.0,0.0,0.0,0.028540692730296732,0.0
montanis,0.0,0.0,0.0,0.005708138546059346,0.0
montes,0.0,0.0,0.0,0.005708138546059346,0.0
moravia,0.0,0.0,0.0,0.011416277092118692,0.0
mozarabik,0.0,0.0,0.0,0.005708138546059346,0.0
muas,0.0,0.0,0.0,0.005708138546059346,0.0
muda,0.0,0.0,0.0,0.011416277092118692,0.0
mufakat,0.0,0.0,0.0,0.005708138546059346,0.0
mulia,0.0,0.03230154571118922,0.0312530449088076,0.0,0.0
murid,0.0,0.06005539998305808,0.0,0.0,0.0
musa,0.0,0.0,0.0,0.005708138546059346,0.0
musik,0.0,0.0,0.0,0.03424883127635608,0.0
musim,0.0,0.0,0.09375913472642279,0.05986877308877082,0.0
mysteries,0.0,0.02001846666101936,0.0,0.0,0.0
nabi,0.0,0.0,0.0,0.005708138546059346,0.0
nali,0.0249575686087148,0.0,0.0,0.0,0.0
nama,0.0,0.17765850141154071,0.0,0.04605290237597755,0.0
nantes,0.0,0.0,0.0,0.005708138546059346,0.0
natal,0.0,0.0,0.0,0.01712441563817804,0.0
natividad,0.0,0.0,0.0,0.005708138546059346,0.0
negara,0.0,0.013406600429155676,0.0,0.022936841460578422,0.04343587015552891
negeri,0.10067804603940272,0.0,0.0,0.004605290237597755,0.0
nestorius,0.0,0.0,0.0,0.005708138546059346,0.0
new,0.0,0.0,0.0,0.005708138546059346,0.0
newton,0.0249575686087148,0.0,0.0,0.0,0.0
ng,0.0,0.0,0.0,0.005708138546059346,0.0
nicaea,0.0,0.0,0.0,0.005708138546059346,0.0
nicea,0.0,0.0,0.0,0.011416277092118692,0.0
niceadalam,0.0,0.0,0.0,0.005708138546059346,0.0
nisan,0.0,0.0,0.0,0.05137324691453412,0.0
nodfyr,0.0,0.0,0.0,0.005708138546059346,0.0
nonaktif,0.0249575686087148,0.0,0.0,0.0,0.0
norma,0.0,0.0,0.0,0.0,0.021619189821103717
normal,0.0,0.0,0.0,0.005708138546059346,0.0
north,0.0,0.0,0.0,0.005708138546059346,0.0
norwegia,0.0,0.0,0.0,0.011416277092118692,0.0
nuansa,0.0,0.0,0.0,0.005708138546059346,0.0
nubuat,0.0,0.0,0.0,0.005708138546059346,0.0
nusa,0.0,0.0,0.0,0.005708138546059346,0.0
nusantara,0.0,0.0,0.0,0.005708138546059346,0.0
nya,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
nyala,0.0,0.0,0.0,0.03995696982241542,0.0
nyanyi,0.0,0.0,0.0312530449088076,0.0506581926135753,0.0
nyaring,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
nyata,0.0,0.013406600429155676,0.07782855143214426,0.0038228069100964034,0.0
of,0.01671437456655035,0.02681320085831135,0.0,0.007645613820192807,0.0
oktaf,0.0,0.0,0.0,0.01712441563817804,0.0
olahraga,0.0,0.0,0.0,0.011416277092118692,0.0
opera,0.0,0.0,0.0,0.005708138546059346,0.0
orang,0.19027864265145755,0.057233439742385574,0.0369171035662379,0.048959254829426625,0.06180995871750392
orangtua,0.0,0.0,0.0,0.0,0.021619189821103717
oriental,0.0,0.0,0.0,0.01712441563817804,0.0
orkestra,0.0,0.0,0.0,0.011416277092118692,0.0
ornamen,0.0,0.0,0.038737343603070074,0.0,0.0
orthodoks,0.0,0.02001846666101936,0.0,0.0,0.0
ortodoks,0.0,0.04845231856678383,0.0,0.01842116095039102,0.0
oster,0.0,0.0,0.0,0.005708138546059346,0.0
osterfestspiele,0.0,0.0,0.0,0.005708138546059346,0.0
osterfeuer,0.0,0.0,0.0,0.005708138546059346,0.0
ostern,0.0,0.0,0.0,0.011416277092118692,0.0
ostre,0.0,0.0,0.0,0.011416277092118692,0.0
otoritas,0.0,0.0,0.0,0.005708138546059346,0.0
oyak,0.0249575686087148,0.0,0.0,0.0,0.0
paask,0.0,0.0,0.0,0.005708138546059346,0.0
paaske,0.0,0.0,0.0,0.005708138546059346,0.0
paasvuur,0.0,0.0,0.0,0.005708138546059346,0.0
padam,0.0,0.02001846666101936,0.0,0.0,0.0
padatahun,0.0,0.0,0.0,0.0,0.021619189821103717
paenitemini,0.0,0.0,0.0,0.0,0.04323837964220743
pagan,0.0,0.0,0.0,0.011416277092118692,0.0
paganisme,0.0,0.0,0.0,0.005708138546059346,0.0
pagi,0.0,0.0,0.0,0.04566510836847477,0.0
pagkabuhay,0.0,0.0,0.0,0.005708138546059346,0.0
paisken,0.0,0.0,0.0,0.005708138546059346,0.0
pakai,0.01671437456655035,0.06703300214577838,0.0,0.0038228069100964034,0.0
palem,0.0,0.0,0.503585466839911,0.0,0.0
palma,0.0,0.0,0.312530449088076,0.01842116095039102,0.0
palsu,0.0249575686087148,0.0,0.0,0.0,0.0
pandang,0.0,0.0,0.0,0.005708138546059346,0.0
panggang,0.0,0.0,0.0,0.005708138546059346,0.0
panggil,0.0249575686087148,0.0,0.0,0.0,0.0
pantang,0.0,0.0,0.0,0.0,0.605337314990904
parfum,0.0,0.02001846666101936,0.0,0.0,0.0
paroki,0.0,0.0,0.0,0.011416277092118692,0.0
pas,0.0,0.0,0.0,0.011416277092118692,0.0
pasang,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
pasch,0.0,0.0,0.0,0.011416277092118692,0.0
pascha,0.0,0.0,0.0,0.03424883127635608,0.0
paschalia,0.0,0.0,0.0,0.005708138546059346,0.0
paschalis,0.0,0.0,0.0,0.011416277092118692,0.0
paschein,0.0,0.0,0.0,0.005708138546059346,0.0
paschen,0.0,0.0,0.0,0.005708138546059346,0.0
pascua,0.0,0.0,0.0,0.028540692730296732,0.0
pasen,0.0,0.0,0.0,0.005708138546059346,0.0
pask,0.0,0.0,0.0,0.005708138546059346,0.0
paskah,0.08436395287661695,0.033834164788445156,0.021823943680379022,0.6881952572961957,0.0
paskahpranala,0.0249575686087148,0.0,0.0,0.0,0.0
paskha,0.0,0.0,0.0,0.022832554184237384,0.0
paskhapascha,0.0,0.0,0.0,0.005708138546059346,0.0
pasko,0.0,0.0,0.0,0.011416277092118692,0.0
pasqua,0.0,0.0,0.0,0.005708138546059346,0.0
pastor,0.0,0.0,0.0,0.03424883127635608,0.0
pastur,0.0,0.02001846666101936,0.0,0.0,0.0
pasu,0.0499151372174296,0.0,0.0,0.0,0.0
pasuk,0.0,0.0,0.0625060898176152,0.0,0.017442226222178066
patok,0.0,0.0,0.0,0.005708138546059346,0.0
patriark,0.0,0.0,0.0,0.005708138546059346,0.0
patung,0.0,0.0,0.0,0.028540692730296732,0.0
paulus,0.0,0.0,0.0,0.013815870712793265,0.017442226222178066
pauluslah,0.0,0.0,0.0,0.005708138546059346,0.0
paus,0.0,0.0,0.0,0.01842116095039102,0.017442226222178066
pecah,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
pedang,0.0249575686087148,0.0,0.0,0.0,0.0
peduli,0.0,0.0,0.0,0.01712441563817804,0.0
pegang,0.0,0.0,0.0,0.005708138546059346,0.0
pek,0.0,0.0,0.0,0.01712441563817804,0.0
pekan,0.0,0.013406600429155676,0.051885700954762845,0.04969648983125324,0.0
pendeta,0.0,0.0,0.0,0.01712441563817804,0.0
pengaruh,0.0,0.02001846666101936,0.0,0.0,0.0
pengkianatan,0.0,0.02001846666101936,0.0,0.0,0.0
pentakosta,0.0,0.0,0.0,0.022832554184237384,0.0
pentakostarion,0.0,0.0,0.0,0.005708138546059346,0.0
pentecostes,0.0,0.0,0.0,0.005708138546059346,0.0
pentung,0.0249575686087148,0.0,0.0,0.0,0.0
penuh,0.0,0.0,0.025942850477381423,0.015291227640385614,0.014478623385176305
peran,0.0,0.02001846666101936,0.0,0.0,0.0
percaya,0.020135609207880545,0.0,0.0,0.01842116095039102,0.0
percik,0.0,0.0,0.0,0.011416277092118692,0.0
perempuan,0.0,0.02001846666101936,0.0,0.0,0.0
pergi,0.04027121841576109,0.0,0.0,0.004605290237597755,0.0
perhintungan,0.0,0.0,0.0,0.005708138546059346,0.0
peri,0.0,0.0,0.0,0.005708138546059346,0.0
perintah,0.01671437456655035,0.013406600429155676,0.0,0.0038228069100964034,0.0
periode,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
peristiwa,0.01671437456655035,0.0,0.10377140190952569,0.01911403455048202,0.0
perlahan,0.0,0.0,0.0,0.005708138546059346,0.0
perlambang,0.0,0.0,0.0,0.005708138546059346,0.0
permanen,0.0249575686087148,0.0,0.0,0.0,0.0
permen,0.0,0.0,0.0,0.005708138546059346,0.0
pesa,0.0,0.0,0.0,0.011416277092118692,0.0
pesach,0.0,0.0,0.0,0.005708138546059346,0.0
pesakh,0.0,0.0,0.0,0.011416277092118692,0.0
pesakhc,0.0,0.0,0.0,0.005708138546059346,0.0
pesan,0.0,0.02001846666101936,0.0,0.0,0.0
petrus,0.060406827623641635,0.01615077285559461,0.0,0.0,0.0
philharmoniker,0.0,0.0,0.0,0.005708138546059346,0.0
pilatus,0.1497454116522888,0.0,0.0,0.0,0.0
pilih,0.0,0.0,0.0,0.0,0.021619189821103717
pimpin,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
pindah,0.0,0.04845231856678383,0.0,0.00921058047519551,0.0
pinjam,0.0,0.0,0.0,0.005708138546059346,0.0
pintu,0.0,0.0,0.0,0.005708138546059346,0.0
pisah,0.0,0.0,0.0,0.005708138546059346,0.0
plural,0.0,0.0,0.0,0.011416277092118692,0.0
pokok,0.0,0.0,0.0,0.005708138546059346,0.0
polandia,0.0,0.0,0.0,0.011416277092118692,0.0
pontius,0.0499151372174296,0.0,0.0,0.0,0.0
populasi,0.0,0.0,0.0,0.005708138546059346,0.0
populer,0.0,0.0,0.0,0.028540692730296732,0.0
porsi,0.0,0.01615077285559461,0.0,0.0,0.017442226222178066
prancis,0.0,0.0,0.0,0.028540692730296732,0.0
prapaskah,0.0,0.0,0.0,0.0,0.06485756946331116
presbiterian,0.0,0.02001846666101936,0.0,0.0,0.0
pribadi,0.0,0.0,0.0,0.0,0.06485756946331116
proklamasi,0.0,0.0,0.0,0.005708138546059346,0.0
proses,0.0,0.04003693332203872,0.0,0.0,0.0
prosesi,0.0,0.0,0.0312530449088076,0.041447612138379795,0.0
protestan,0.0,0.0,0.0,0.011416277092118692,0.0
provinsi,0.0,0.0,0.0,0.011416277092118692,0.0
pskov,0.0,0.02001846666101936,0.0,0.0,0.0
puasa,0.0,0.0,0.0,0.023026451187988774,0.40117120311009546
puji,0.0,0.0,0.0,0.005708138546059346,0.0
puluh,0.0,0.0,0.0,0.03995696982241542,0.0
puncak,0.0,0.0,0.0,0.013815870712793265,0.017442226222178066
purnama,0.060406827623641635,0.0,0.0,0.05986877308877082,0.0
putar,0.0,0.0,0.0,0.03424883127635608,0.0
putih,0.0,0.1615077285559461,0.0,0.02763174142558653,0.0
putus,0.0,0.0,0.0,0.028540692730296732,0.0
puy,0.0,0.0,0.0,0.005708138546059346,0.0
quartodeciman,0.0,0.0,0.0,0.005708138546059346,0.0
ques,0.0,0.0,0.0,0.01712441563817804,0.0
rabu,0.01671437456655035,0.0,0.0,0.007645613820192807,0.08687174031105782
ragi,0.0,0.0,0.0,0.01712441563817804,0.0
raja,0.0998302744348592,0.0,0.0,0.0,0.0
raksasa,0.0,0.0,0.0,0.005708138546059346,0.0
rakyat,0.0249575686087148,0.0,0.0,0.0,0.0
rambut,0.0,0.02001846666101936,0.0,0.0,0.0
rasul,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
ratus,0.0,0.0,0.0,0.011416277092118692,0.0
raya,0.0,0.10150249436533547,0.043647887360758045,0.22511059818099857,0.024359748872083104
reformasi,0.0,0.01615077285559461,0.0,0.013815870712793265,0.0
registrasi,0.0,0.0,0.038737343603070074,0.0,0.0
rekomendasi,0.0,0.0,0.0,0.0,0.021619189821103717
rela,0.0,0.0,0.0,0.005708138546059346,0.0
rendah,0.0,0.06005539998305808,0.0,0.0,0.0
resmi,0.0,0.06703300214577838,0.025942850477381423,0.007645613820192807,0.0
resurrectionis,0.0,0.0,0.0,0.01712441563817804,0.0
revisi,0.0,0.0,0.0,0.011416277092118692,0.0
rezurekcja,0.0,0.0,0.0,0.005708138546059346,0.0
rhein,0.0,0.0,0.0,0.005708138546059346,0.0
rhine,0.0,0.0,0.0,0.005708138546059346,0.0
riah,0.0,0.0,0.0,0.005708138546059346,0.0
ribu,0.0,0.0,0.0,0.022832554184237384,0.0
rinci,0.020135609207880545,0.0,0.0,0.0,0.017442226222178066
rincian,0.0249575686087148,0.0,0.0,0.0,0.0
ritme,0.0,0.02001846666101936,0.0,0.0,0.0
ritual,0.0,0.03230154571118922,0.0,0.00921058047519551,0.0
ritus,0.0,0.03230154571118922,0.0,0.02763174142558653,0.0
roberts,0.0,0.02001846666101936,0.0,0.0,0.0
roh,0.0,0.0,0.0,0.005708138546059346,0.0
rohani,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
rokok,0.0,0.0,0.0,0.0,0.04323837964220743
roma,0.0,0.033834164788445156,0.021823943680379022,0.05466971670109966,0.012179874436041552
roman,0.0,0.0,0.0,0.005708138546059346,0.0
romans,0.0,0.0,0.0,0.005708138546059346,0.0
romawi,0.04027121841576109,0.0,0.0,0.013815870712793265,0.0
roti,0.0,0.03230154571118922,0.0,0.03684232190078204,0.0
rotid,0.0,0.0,0.0,0.005708138546059346,0.0
ruang,0.0,0.0,0.0312530449088076,0.00921058047519551,0.0
rujuk,0.0,0.0,0.0312530449088076,0.004605290237597755,0.0
rumah,0.0,0.0,0.0,0.01712441563817804,0.0
rumus,0.0,0.0,0.0,0.005708138546059346,0.0
rupa,0.0,0.02681320085831135,0.0,0.06498771747163885,0.02895724677035261
rusia,0.0,0.0,0.0,0.01712441563817804,0.0
sabat,0.0,0.0,0.0,0.005708138546059346,0.0
sabbath,0.0,0.0,0.0,0.005708138546059346,0.0
sabda,0.0,0.02001846666101936,0.0,0.0,0.0
sabit,0.0249575686087148,0.0,0.0,0.0,0.0
sabtu,0.0,0.0,0.0,0.06849766255271215,0.0
sabtuminggu,0.0,0.02001846666101936,0.0,0.0,0.0
saji,0.0,0.0,0.0,0.022832554184237384,0.0
sakit,0.0,0.0,0.0,0.005708138546059346,0.0
sakral,0.0,0.0,0.0,0.005708138546059346,0.0
sakramen,0.0,0.04845231856678383,0.0,0.041447612138379795,0.0
saksi,0.0748727058261444,0.0,0.0,0.0,0.0
salah,0.028121317625538985,0.011278054929481718,0.0,0.019295194129799877,0.024359748872083104
salam,0.01671437456655035,0.02681320085831135,0.0,0.0038228069100964034,0.0
saleh,0.0,0.0,0.0,0.0,0.021619189821103717
salib,0.21090988219154239,0.011278054929481718,0.021823943680379022,0.019295194129799877,0.0
salju,0.0,0.0,0.038737343603070074,0.0,0.0
salubong,0.0,0.0,0.0,0.011416277092118692,0.0
salzburg,0.0,0.0,0.0,0.011416277092118692,0.0
salzburger,0.0,0.0,0.0,0.005708138546059346,0.0
sambung,0.0,0.0,0.0,0.005708138546059346,0.0
sambut,0.0,0.0,0.0,0.005708138546059346,0.0
samping,0.0,0.0,0.0,0.005708138546059346,0.0
samun,0.0249575686087148,0.0,0.0,0.0,0.0
sancto,0.0,0.0,0.0,0.005708138546059346,0.0
sang,0.0,0.0,0.0,0.01712441563817804,0.0
sangkal,0.04027121841576109,0.0,0.0,0.0,0.017442226222178066
sanhedrin,0.0249575686087148,0.0,0.0,0.0,0.0
santap,0.0,0.0,0.0,0.01712441563817804,0.0
sarap,0.0,0.0,0.0,0.0,0.021619189821103717
sarapanpagi,0.0,0.0,0.0,0.005708138546059346,0.0
sardis,0.0,0.0,0.0,0.005708138546059346,0.0
saudara,0.0,0.0,0.0,0.005708138546059346,0.0
saxon,0.0,0.0,0.0,0.005708138546059346,0.0
scha,0.0,0.0,0.0,0.005708138546059346,0.0
scholasticus,0.0,0.0,0.0,0.005708138546059346,0.0
sebar,0.0,0.0,0.0,0.01712441563817804,0.0
seder,0.0,0.0,0.0,0.011416277092118692,0.0
sederhana,0.0,0.0,0.0,0.011416277092118692,0.0
sedih,0.0249575686087148,0.0,0.0,0.0,0.0
sejarah,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
sejarawan,0.0,0.0,0.0,0.005708138546059346,0.0
sejati,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
sekolah,0.0,0.02001846666101936,0.0,0.0,0.0
sekularisasi,0.0,0.0,0.0,0.005708138546059346,0.0
sekuler,0.0,0.0,0.0,0.011416277092118692,0.0
sekutu,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
selamat,0.08054243683152218,0.0,0.0,0.00921058047519551,0.0
selandia,0.0,0.0,0.0,0.005708138546059346,0.0
selasa,0.0,0.0,0.0,0.005708138546059346,0.0
selatan,0.0,0.0,0.0,0.005708138546059346,0.0
selenggara,0.0,0.0,0.0,0.03424883127635608,0.0
